央视频道1,#genre#
海南卫视g,http://180.142.220.36:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://121.19.134.82:808/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.225.100.73:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.94.212.30:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视T,http://180.142.220.34:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视T,http://180.142.220.36:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.53.153.138:9901/tsfile/live/faacts/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.53.153.152:9901/tsfile/live/faacts/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.108.239.80:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://171.108.239.84:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://171.108.239.79:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://59.173.243.210:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://113.57.93.165:9900/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://101.74.31.156:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://121.19.134.82:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.108.239.56:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://113.57.20.158:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.94.212.30:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视T,http://180.142.220.34:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视T,http://180.142.220.36:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://180.142.220.36:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://183.94.212.30:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.80:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://180.142.220.34:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://58.53.153.152:9901/tsfile/live/faacts/0128_2.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.225.100.73:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.79:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.84:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.57.93.165:9900/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://101.74.31.156:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://121.19.134.82:808/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.56:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.173.243.210:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.57.20.158:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://180.142.220.36:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://180.142.220.34:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://180.142.220.34:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://171.108.239.80:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://180.142.220.36:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://171.108.239.79:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.84:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.56:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://183.94.212.30:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://180.142.220.36:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://171.108.239.79:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://180.142.220.34:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://101.74.31.156:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://121.19.134.144:808/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://121.19.134.82:808/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.225.100.73:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://171.108.239.84:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://171.108.239.80:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://171.108.239.56:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://113.57.20.158:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://171.108.239.84:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://171.108.239.79:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://113.57.93.165:9900/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://101.74.31.156:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://121.19.134.82:808/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.225.100.73:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://171.108.239.80:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://171.108.239.56:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://59.173.243.210:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://113.57.20.158:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.94.212.30:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视lt,http://180.142.220.36:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视lt,http://180.142.220.34:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://180.142.220.34:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.53.153.152:9901/tsfile/live/faacts/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.108.239.80:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://101.74.31.156:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://121.19.134.82:808/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.108.239.79:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.108.239.84:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.108.239.56:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://113.57.20.158:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.108.239.84:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://121.19.134.144:808/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.108.239.79:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://171.108.239.80:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://171.108.239.56:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://113.57.20.158:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.108.239.84:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://171.108.239.80:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://121.19.134.144:808/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://121.19.134.82:808/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.108.239.79:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://171.108.239.56:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://113.57.20.158:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://180.142.220.34:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://180.142.220.36:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://171.108.239.79:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://171.108.239.84:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://113.57.93.165:9900/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://101.74.31.156:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://111.225.100.73:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://171.108.239.80:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://171.108.239.56:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://113.57.20.158:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
省市频道,#genre#
河北农民,http://101.74.31.156:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://121.19.134.82:808/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视,http://101.74.31.156:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河北杂技,http://121.19.134.82:808/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北科教,http://101.74.31.156:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
河北经济,http://111.225.100.73:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
河北经济,http://101.74.31.156:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河北都市,http://101.74.31.156:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://59.173.243.210:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://58.53.153.152:9901/tsfile/live/faacts/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://58.53.153.152:9901/tsfile/live/faacts/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://113.57.20.158:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北电视台,http://58.53.153.138:9901/tsfile/live/faacts/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖北电视台,http://58.53.153.152:9901/tsfile/live/faacts/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖北电视台,http://59.173.243.210:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://58.53.153.152:9901/tsfile/live/faacts/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://113.57.93.165:9900/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://59.173.243.210:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://113.57.20.158:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
武汉外语,http://59.173.243.210:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
武汉影视,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
武汉文体,http://59.173.243.210:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
武汉新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
武汉科技生活,http://59.173.243.210:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
XF广州台,http://180.142.220.34:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.108.239.79:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.108.239.80:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.108.239.84:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.108.239.56:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.108.239.56:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.108.239.84:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.108.239.79:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.108.239.80:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻,http://171.108.239.80:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻,http://171.108.239.79:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻,http://171.108.239.84:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻,http://171.108.239.56:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://180.142.220.36:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://180.142.220.34:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://171.108.239.84:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://171.108.239.80:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://171.108.239.79:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://171.108.239.56:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育广电,http://180.142.220.36:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育广电,http://180.142.220.34:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东佳嘉卡通dx,http://180.142.220.34:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东佳嘉卡通dx,http://180.142.220.36:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共dx,http://180.142.220.34:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿dx,http://180.142.220.34:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿dx,http://180.142.220.36:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://171.108.239.80:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://171.108.239.84:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://171.108.239.79:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://171.108.239.56:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视dx,http://180.142.220.34:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视dx,http://180.142.220.36:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻dx,http://180.142.220.34:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻dx,http://180.142.220.36:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东科教电信,http://180.142.220.34:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东科教电信,http://180.142.220.36:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广场舞,http://171.108.239.84:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
广场舞,http://171.108.239.56:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
广场舞,http://171.108.239.79:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
广场舞,http://171.108.239.80:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.108.239.80:8181/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://180.142.220.34:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
广西影视,http://171.108.239.79:8181/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.108.239.84:8181/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.108.239.56:8181/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.79:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://180.142.220.34:8181/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0
广西新闻,http://171.108.239.80:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.84:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.56:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西科技,http://180.142.220.34:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
广西科技,http://180.142.220.36:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
广西综艺,http://180.142.220.36:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://180.142.220.34:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.79:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.84:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.80:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.56:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.108.239.80:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://180.142.220.34:8181/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
广西都市,http://180.142.220.36:8181/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
广西都市,http://171.108.239.79:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.108.239.84:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.108.239.56:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动漫,#genre#
BTV卡通,http://113.57.20.158:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
佳嘉卡通,http://171.108.239.79:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
佳嘉卡通,http://58.53.153.152:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
佳嘉卡通,http://171.108.239.84:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
佳嘉卡通,http://171.108.239.80:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
佳嘉卡通,http://171.108.239.56:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.108.239.80:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.108.239.79:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.108.239.84:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.108.239.56:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://180.142.220.36:8181/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://180.142.220.34:8181/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.79:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://180.142.220.36:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.80:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.84:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.56:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.79:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.80:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://180.142.220.36:8181/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://180.142.220.34:8181/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://121.19.134.144:808/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://121.19.134.82:808/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.84:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.56:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://183.94.212.30:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
港澳频道,#genre#
酒店影视1,http://171.108.239.56:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视1,http://171.108.239.79:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视1,http://171.108.239.84:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视1,http://171.108.239.80:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视2,http://171.108.239.56:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视2,http://171.108.239.79:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视2,http://171.108.239.84:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视2,http://171.108.239.80:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视3,http://171.108.239.56:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视3,http://171.108.239.79:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视3,http://171.108.239.84:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
酒店影视3,http://171.108.239.80:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
酒店MV,http://171.108.239.56:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
酒店MV,http://171.108.239.79:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
酒店MV,http://171.108.239.84:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
酒店MV,http://171.108.239.80:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
XF凤凰中文,http://180.142.220.34:8181/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
XF凤凰中文,http://180.142.220.36:8181/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
XF凤凰资讯,http://180.142.220.34:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
XF凤凰资讯,http://180.142.220.36:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
XF凤凰香港,http://180.142.220.36:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
东森洋片,http://171.108.239.56:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
东森洋片,http://171.108.239.84:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
东森洋片,http://171.108.239.79:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
东森洋片,http://171.108.239.80:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
东森电影,http://171.108.239.84:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
